x;y;z
0.8;-6.6;2.2;37.7058
1;-6.6;2.2;37.7058
1.3;-6.6;2.2;37.8889
1.5;-6.5;2.2;37.7058
1.7;-6.5;2.2;37.9641
1.9;-6.4;2.2;37.7058
2.2;-6.3;2.2;37.8273
2.4;-6.2;2.2;37.7058
2.6;-6.2;2.2;38.031
2.8;-6.1;2.2;37.9745
3;-6;2.2;38.002
3.2;-5.9;2.2;38.1164
3.4;-5.8;2.2;38.3216
3.6;-5.6;2.2;37.7058
3.8;-5.5;2.2;37.7326
4;-5.4;2.2;38.2091
4.2;-5.2;2.2;37.9098
4.3;-5.1;2.2;38.108
4.5;-4.9;2.2;37.7058
4.7;-4.7;2.2;37.7463
4.8;-4.6;2.2;37.8479
5;-4.4;2.2;37.7058
5.2;-4.2;2.2;38.3021
5.3;-4.1;2.2;38.3795
5.4;-3.9;2.2;38.1581
5.6;-3.7;2.2;38.2243
5.7;-3.5;2.2;37.9547
5.8;-3.3;2.2;37.9136
5.9;-3.1;2.2;37.998
6;-2.9;2.2;38.1854
6.1;-2.7;2.2;38.4947
6.2;-2.4;2.2;37.934
6.3;-2.2;2.2;38.175
6.4;-2;2.2;38.4939
6.4;-1.8;2.2;37.7996
6.5;-1.5;2.2;38.2828
6.6;-1.3;2.2;38.8423
6.6;-1.1;2.2;38.4124
6.6;-0.9;2.2;38.0716
6.7;-0.6;2.2;38.8757
6.7;-0.4;2.2;38.7048
6.7;-0.2;2.2;38.6196
6.7;0.1;2.2;38.6196
6.7;0.3;2.2;38.7048
6.7;0.5;2.2;38.8757
6.6;0.8;2.2;38.0716
6.6;1;2.2;38.4124
6.6;1.2;2.2;38.8423
6.5;1.4;2.2;38.2828
6.5;1.7;2.2;38.8903
6.4;1.9;2.2;38.4939
6.4;2.1;2.2;39.2888
6.2;2.4;2.2;38.9521
6.2;2.6;2.2;38.9158
6.1;2.8;2.2;38.852
6;3;2.2;38.873
5.9;3.2;2.2;38.9817
5.8;3.4;2.2;39.182
5.6;3.6;2.2;38.2242
5.5;3.8;2.2;38.5928
5.4;4;2.2;39.0668
5.2;4.2;2.2;38.6622
5.1;4.3;2.2;38.9723
4.9;4.5;2.2;38.3366
4.7;4.7;2.2;38.3543
4.6;4.8;2.2;38.7389
4.4;5;2.2;38.2984
4.2;5.2;2.2;38.7985
4.1;5.3;2.2;39.3142
3.8;5.5;2.2;39.024
3.6;5.6;2.2;38.6222
3.5;5.7;2.2;38.946
3.3;5.8;2.2;38.9824
3.1;5.9;2.2;39.1148
2.8;6.1;2.2;39.1408
2.6;6.2;2.2;39.179
2.4;6.2;2.2;38.169
2.2;6.3;2.2;38.3867
2;6.4;2.2;38.683
1.7;6.5;2.2;39.0572
1.5;6.5;2.2;38.4257
1.3;6.6;2.2;38.9641
1;6.6;2.2;38.5115
0.8;6.6;2.2;38.1486
0.6;6.7;2.2;38.9319
0.4;6.7;2.2;38.7394
0.1;6.7;2.2;38.6329
-0.1;6.7;2.2;38.6116
-0.3;6.7;2.2;38.6755
-0.6;6.7;2.2;38.8249
-0.8;6.6;2.2;38.0001
-1;6.6;2.2;38.319
-1.3;6.6;2.2;38.7264
-1.5;6.5;2.2;38.1457
-1.7;6.5;2.2;38.7294
-1.9;6.4;2.2;38.3111
-2.2;6.3;2.2;38.1214
-2.4;6.2;2.2;37.7058
-2.6;6.2;2.2;38.6598
-2.8;6.1;2.2;38.5709
-3;6;2.2;38.5657
-3.2;5.9;2.2;38.6468
-3.4;5.8;2.2;38.8178
-3.6;5.6;2.2;37.836
-3.8;5.5;2.2;38.1721
-4;5.4;2.2;38.6111
-4.2;5.2;2.2;37.8178
-4.4;5;2.2;38.0975
-4.5;4.9;2.2;37.7792
-4.7;4.7;2.2;37.7058
-4.9;4.5;2.2;38.0359
-5;4.4;2.2;37.7058
-5.2;4.2;2.2;37.9361
-5.3;4.1;2.2;38.5133
-5.5;3.8;2.2;38.1665
-5.6;3.6;2.2;37.7616
-5.7;3.5;2.2;37.9512
-5.8;3.3;2.2;37.9056
-5.9;3.1;2.2;37.9439
-6;2.9;2.2;38.0778
-6.2;2.6;2.2;38.2973
-6.2;2.4;2.2;37.7058
-6.3;2.2;2.2;37.7058
-6.4;2;2.2;37.771
-6.4;1.8;2.2;37.7058
-6.5;1.5;2.2;37.7058
-6.6;1.3;2.2;38.0144
-6.6;1.1;2.1;37.5462
-6.6;0.9;2.2;37.7058
-6.7;0.6;2.2;37.934
-6.7;0.4;2.2;37.723
-6.7;0.2;2.1;37.597
-6.6;0;2.4;37.3435
-6.6;-0.3;2.4;37.3853
-6.6;-0.5;2.4;37.511
-6.6;-0.7;2.4;37.7212
-6.5;-1;2.4;37.3697
-6.5;-1.2;2.4;37.3182
-6.5;-1.4;2.4;37.7849
-6.4;-1.6;2.4;37.2441
-6.4;-1.8;2.4;37.8876
-6.3;-2.1;2.4;37.5078
-6.2;-2.3;2.4;37.2042
-6.1;-2.5;2.4;36.9774
-6;-2.7;2.4;36.8953
-6;-2.9;2.4;37.9447
-5.8;-3.1;2.4;36.8953
-5.7;-3.3;2.4;36.8953
-5.6;-3.5;2.4;37.0558
-5.5;-3.7;2.4;37.3354
-5.3;-3.9;2.4;37.3011
-5.2;-4.1;2.4;37.6394
-5.1;-4.2;2.4;37.4078
-4.9;-4.4;2.4;36.8953
-4.7;-4.6;2.4;37.4144
-4.6;-4.7;2.4;36.8953
-4.4;-4.9;2.4;37.1956
-4.3;-5;2.4;37.3092
-4.1;-5.2;2.4;37.3171
-3.9;-5.3;2.4;36.8953
-3.7;-5.5;2.4;37.7434
-3.5;-5.6;2.4;37.4324
-3.3;-5.7;2.4;37.2166
-3.1;-5.8;2.4;37.0912
-3;-5.9;2.4;37.6941
-2.7;-6;2.4;37.0964
-2.5;-6.1;2.4;37.2212
-2.3;-6.2;2.4;37.4248
-2.1;-6.3;2.4;37.7058
-1.9;-6.3;2.4;36.9514
-1.7;-6.4;2.4;37.3961
-1.5;-6.5;2.4;37.9158
-1.2;-6.5;2.4;37.4265
-1;-6.5;2.4;37.0266
-0.8;-6.6;2.4;37.7871
-0.6;-6.6;2.4;37.5555
-0.3;-6.6;2.4;37.4088
-0.1;-6.6;2.4;37.3461
0.1;-6.6;2.4;37.367
0.3;-6.6;2.4;37.4716
0.6;-6.6;2.4;37.6606
0.8;-6.6;2.4;37.9352
1;-6.5;2.4;37.2155
1.2;-6.5;2.4;37.6598
1.5;-6.5;2.4;38.1949
1.7;-6.4;2.4;37.7177
1.9;-6.3;2.4;37.3161
2.1;-6.3;2.4;38.1212
2.3;-6.2;2.4;37.8861
2.5;-6.1;2.4;37.7299
2.7;-6;2.4;37.6544
3;-5.9;2.4;37.6671
3.2;-5.8;2.4;37.7547
3.4;-5.7;2.4;37.9373
3.6;-5.6;2.4;38.2139
3.8;-5.4;2.4;38.1477
3.9;-5.3;2.4;37.7314
4.1;-5.2;2.4;38.2908
4.3;-5;2.4;37.5506
4.5;-4.8;2.4;38.052
4.6;-4.7;2.4;37.704
4.8;-4.5;2.4;37.7483
4.9;-4.4;2.4;38.2426
5.1;-4.2;2.4;37.8279
5.3;-4;2.4;38.6084
5.4;-3.8;2.4;38.1615
5.5;-3.7;2.4;38.8633
5.6;-3.5;2.4;38.7782
5.8;-3.2;2.4;38.6367
5.9;-3;2.4;38.5487
6;-2.8;2.4;38.5474
6.1;-2.6;2.4;38.6299
6.2;-2.4;2.4;38.7939
6.2;-2.2;2.4;37.9102
6.3;-2;2.4;38.2457
6.4;-1.8;2.4;38.6579
6.5;-1.5;2.4;39.147
6.5;-1.3;2.4;38.6268
6.5;-1.1;2.4;38.1982
6.6;-0.9;2.4;38.9332
6.6;-0.6;2.4;38.6763
6.6;-0.4;2.4;38.5059
6.6;-0.2;2.4;38.4209
6.6;0.1;2.4;38.4209
6.6;0.3;2.4;38.5059
6.6;0.5;2.4;38.6763
6.6;0.8;2.4;38.9332
6.5;1;2.4;38.1982
6.5;1.2;2.4;38.6268
6.5;1.4;2.4;39.147
6.4;1.7;2.4;38.6579
6.3;1.9;2.4;38.2457
6.3;2.1;2.4;39.0378
6.2;2.3;2.4;38.7939
6.1;2.5;2.4;38.6299
6;2.7;2.4;38.5474
5.9;3;2.4;38.8587
5.8;3.1;2.4;38.6366
5.7;3.4;2.4;38.8148
5.6;3.6;2.4;39.0877
5.4;3.8;2.4;39.0208
5.3;3.9;2.4;38.6084
5.2;4.1;2.4;39.1665
5;4.3;2.4;38.4362
4.8;4.5;2.4;38.7067
4.7;4.6;2.4;38.6039
4.5;4.8;2.4;38.3153
4.3;5;2.4;38.97
4.2;5.1;2.4;38.7694
4;5.3;2.4;39.0724
3.8;5.4;2.4;38.59
3.6;5.6;2.4;39.4905
3.4;5.7;2.4;39.1862
3.2;5.8;2.4;38.9785
3;5.9;2.4;38.8627
2.8;6;2.4;38.8349
2.6;6.1;2.4;38.8921
2.4;6.2;2.4;39.0317
2.2;6.2;2.4;38.6859
1.9;6.3;2.4;38.4341
1.7;6.4;2.4;38.8243
1.5;6.5;2.4;39.2917
1.3;6.5;2.4;38.7482
1;6.5;2.4;38.297
0.8;6.6;2.4;39.0111
0.6;6.6;2.4;38.7323
0.4;6.6;2.4;38.5404
0.1;6.6;2.4;38.4342
-0.1;6.6;2.4;38.413
-0.3;6.6;2.4;38.4767
-0.6;6.6;2.4;38.6256
-0.8;6.6;2.4;38.8608
-1;6.5;2.4;38.1051
-1.2;6.5;2.4;38.5112
-1.5;6.5;2.4;39.0082
-1.7;6.4;2.4;38.4976
-1.9;6.3;2.4;38.0635
-2.1;6.3;2.4;38.8301
-2.4;6.2;2.4;38.5629
-2.6;6.1;2.4;38.3749
-2.8;6;2.4;38.2675
-3;5.9;2.4;38.2427
-3.2;5.8;2.4;38.3033
-3.4;5.7;2.4;38.4526
-3.6;5.6;2.4;38.6947
-3.8;5.4;2.4;38.0287
-3.9;5.3;2.4;38.1556
-4.2;5.1;2.4;38.5929
-4.3;5;2.4;37.9156
-4.5;4.8;2.4;37.793
-4.6;4.7;2.4;38.0043
-4.8;4.5;2.4;37.42
-5;4.3;2.4;38.0871
-5.1;4.2;2.4;38.029
-5.3;4;2.4;38.198
-5.4;3.8;2.4;37.7139
-5.6;3.6;2.4;38.6194
-5.7;3.4;2.4;38.3113
-5.8;3.2;2.4;38.0993
-5.9;3;2.4;37.9784
-6;2.8;2.4;37.9447
-6.1;2.6;2.4;37.995
-6.2;2.4;2.4;38.127
-6.2;2.2;2.4;37.2042
-6.3;2;2.4;37.5078
-6.4;1.7;2.4;37.8875
-6.5;1.5;2.4;38.3433
-6.5;1.3;2.4;37.7849
-6.5;1.1;2.4;37.3182
-6.6;0.9;2.4;38.0174
-6.6;0.6;2.4;37.7212
-6.6;0.4;2.4;37.5109
-6.6;0.2;2.4;37.3853
-6.5;0;2.6;37.2111
-6.5;-0.3;2.6;37.2528
-6.5;-0.5;2.6;37.3782
-6.5;-0.7;2.6;37.5881
-6.5;-0.9;2.6;37.8837
-6.4;-1.2;2.6;37.1689
-6.4;-1.4;2.6;37.6346
-6.3;-1.6;2.6;37.0776
-6.3;-1.8;2.6;37.7195
-6.2;-2;2.6;37.3226
-6.1;-2.3;2.6;37.9318
-6;-2.5;2.6;37.6496
-6;-2.7;2.6;37.7704
-5.9;-2.9;2.6;37.7002
-5.8;-3.1;2.6;37.713
-5.6;-3.3;2.6;37.5599
-5.5;-3.5;2.6;37.7295
-5.4;-3.7;2.6;37.9608
-5.3;-3.8;2.6;37.3346
-5.2;-4;2.6;37.7903
-5;-4.2;2.6;37.2973
-4.9;-4.3;2.6;37.5963
-4.7;-4.5;2.6;36.8728
-4.5;-4.7;2.6;37.4525
-4.4;-4.8;2.6;37.1402
-4.2;-5;2.6;37.455
-4.1;-5.1;2.6;37.8137
-3.9;-5.2;2.6;37.4169
-3.7;-5.4;2.6;37.3886
-3.5;-5.5;2.6;37.1029
-3.3;-5.6;2.6;36.9109
-3.1;-5.8;2.6;38.0367
-2.9;-5.9;2.6;37.9972
-2.7;-6;2.6;38.042
-2.5;-6;2.6;36.9991
-2.3;-6.1;2.6;37.2212
-2.1;-6.2;2.6;37.5201
-1.9;-6.3;2.6;37.895
-1.6;-6.3;2.6;37.2292
-1.4;-6.4;2.6;37.7652
-1.2;-6.4;2.6;37.2769
-1;-6.5;2.6;37.9712
-0.8;-6.5;2.6;37.6539
-0.6;-6.5;2.6;37.4227
-0.3;-6.5;2.6;37.2763
-0.1;-6.5;2.6;37.2137
0.1;-6.5;2.6;37.2346
0.3;-6.5;2.6;37.339
0.6;-6.5;2.6;37.5276
0.8;-6.5;2.6;37.8017
1;-6.5;2.6;38.1627
1.2;-6.4;2.6;37.5098
1.5;-6.4;2.6;38.0438
1.7;-6.3;2.6;37.55
1.9;-6.3;2.6;38.2647
2.1;-6.2;2.6;37.9343
2.3;-6.1;2.6;37.6811
2.5;-6;2.6;37.5061
2.7;-6;2.6;38.6076
2.9;-5.9;2.6;38.615
3.2;-5.7;2.6;38.6314
3.3;-5.6;2.6;37.6285
3.5;-5.5;2.6;37.8807
3.7;-5.4;2.6;38.231
3.9;-5.2;2.6;37.6093
4.1;-5.1;2.6;38.0299
4.3;-4.9;2.6;38.4972
4.4;-4.8;2.6;37.7927
4.6;-4.6;2.6;38.0474
4.7;-4.5;2.6;38.0816
4.9;-4.3;2.6;37.9721
5.1;-4.1;2.6;38.7531
5.2;-3.9;2.6;38.2242
5.3;-3.8;2.6;38.0982
5.5;-3.6;2.6;38.7738
5.6;-3.4;2.6;38.5246
5.7;-3.2;2.6;38.3688
5.8;-3;2.6;38.3021
5.9;-2.8;2.6;38.321
6;-2.6;2.6;38.4228
6.1;-2.4;2.6;38.6053
6.2;-2.2;2.6;38.867
6.2;-2;2.6;38.656
6.3;-1.7;2.6;38.5057
6.3;-1.5;2.7;38.9261
6.4;-1.3;2.6;38.492
6.4;-1.1;2.7;38.9261
6.5;-0.8;2.6;38.8145
6.5;-0.6;2.6;38.558
6.5;-0.4;2.6;38.3879
6.5;-0.2;2.6;38.3031
6.5;0.1;2.6;38.3031
6.5;0.3;2.6;38.3879
6.5;0.5;2.6;38.558
6.5;0.7;2.6;38.8145
6.4;1;2.7;38.9261
6.4;1.2;2.6;38.492
6.4;1.4;2.7;39.0111
6.3;1.6;2.6;38.5057
6.2;1.9;2.7;38.9261
6.2;2.1;2.6;38.867
6.1;2.3;2.6;38.6053
6;2.5;2.6;38.4228
5.9;2.7;2.7;38.9261
5.8;2.9;2.7;38.9261
5.7;3.1;2.7;38.9261
5.6;3.3;2.6;38.5246
5.5;3.5;2.6;38.7738
5.3;3.7;2.7;38.9261
5.2;3.9;2.6;38.4143
5.1;4.1;2.6;38.7835
4.9;4.3;2.7;39.204
4.8;4.4;2.6;38.7029
4.6;4.6;2.6;38.658
4.5;4.7;2.7;39.0107
4.3;4.9;2.6;38.5024
4.1;5;2.7;38.9261
3.9;5.2;2.6;38.6857
3.7;5.3;2.7;38.9261
3.6;5.4;2.7;38.9261
3.4;5.6;2.6;38.8944
3.2;5.7;2.6;38.7094
3;5.8;2.6;38.6204
2.8;5.9;2.6;38.6993
2.5;6;2.6;38.6842
2.3;6.1;2.6;38.8425
2.1;6.2;2.7;39.0808
1.9;6.2;2.7;38.9261
1.7;6.3;2.6;38.6718
1.5;6.3;2.7;38.9261
1.2;6.4;2.6;38.6131
1;6.4;2.7;38.9261
0.8;6.5;2.6;38.8923
0.6;6.5;2.6;38.614
0.3;6.5;2.6;38.4224
0.1;6.5;2.6;38.3163
-0.1;6.5;2.6;38.2951
-0.3;6.5;2.6;38.3587
-0.6;6.5;2.6;38.5074
-0.8;6.5;2.6;38.7422
-1;6.4;2.7;38.9261
-1.2;6.4;2.6;38.3766
-1.5;6.4;2.6;38.8726
-1.7;6.3;2.6;38.3458
-1.9;6.2;2.7;38.9261
-2.1;6.2;2.6;38.6598
-2.3;6.1;2.6;38.3749
-2.5;6;2.6;38.1685
-2.8;5.9;2.6;38.7768
-3;5.8;2.6;38.6479
-3.2;5.7;2.6;38.6155
-3.3;5.6;2.6;38.1638
-3.5;5.5;2.6;38.3825
-3.7;5.4;2.6;38.6978
-3.9;5.2;2.6;37.7739
-4.1;5.1;2.6;38.2657
-4.3;4.9;2.6;38.2577
-4.4;4.8;2.6;38.1426
-4.6;4.6;2.6;37.735
-4.7;4.5;2.6;38.3644
-4.9;4.3;2.6;37.8095
-5.1;4.1;2.6;38.3577
-5.2;3.9;2.6;37.7903
-5.3;3.8;2.6;38.2495
-5.5;3.6;2.6;38.2842
-5.6;3.4;2.6;38.0008
-5.7;3.2;2.6;37.812
-5.8;3;2.6;37.713
-5.9;2.8;2.6;37.7002
-6;2.6;2.6;37.7704
-6.1;2.4;2.6;37.9213
-6.2;2.2;2.6;38.1513
-6.2;2;2.6;38.3672
-6.3;1.7;2.6;37.7195
-6.4;1.5;2.6;38.1918
-6.4;1.3;2.6;37.6346
-6.5;1.1;2.6;38.2669
-6.5;0.8;2.6;37.8837
-6.5;0.6;2.6;37.5881
-6.5;0.4;2.6;37.3782
-6.5;0.2;2.6;37.2528
-6.5;0;2.8;38.2572
-6.4;-0.3;2.9;38.2959
-6.4;-0.5;2.8;37.3265
-6.4;-0.7;2.8;37.5362
-6.4;-0.9;2.8;37.8316
-6.4;-1.2;2.8;38.2144
-6.3;-1.4;2.8;37.5651
-6.3;-1.6;2.8;38.1218
-6.2;-1.8;2.8;37.6318
-6.1;-2;2.8;37.2168
-6.1;-2.2;2.8;38.0443
-6;-2.4;2.8;37.7953
-5.9;-2.6;2.8;37.6246
-5.8;-2.8;2.8;37.5338
-5.7;-3;2.8;37.5252
-5.6;-3.2;2.8;37.6017
-5.5;-3.4;2.8;37.7669
-5.4;-3.6;2.8;38.0254
-5.2;-3.8;2.8;37.4347
-5.1;-3.9;2.8;37.4561
-5;-4.1;2.8;37.9928
-4.8;-4.3;2.8;37.2167
-4.6;-4.5;2.8;37.8407
-4.5;-4.6;2.8;37.216
-4.3;-4.8;2.8;37.7194
-4.2;-4.9;2.8;37.6216
-4;-5.1;2.8;37.9293
-3.8;-5.2;2.8;37.4665
-3.7;-5.3;2.8;38.1124
-3.5;-5.4;2.8;37.8099
-3.3;-5.6;2.8;37.9525
-3.1;-5.7;2.8;37.8481
-2.9;-5.8;2.8;37.8302
-2.7;-5.9;2.8;37.8956
-2.5;-6;2.8;38.042
-2.3;-6;2.8;37.3284
-2;-6.1;2.8;37.414
-1.8;-6.2;2.8;37.8071
-1.6;-6.3;2.8;38.2756
-1.4;-6.3;2.8;37.6956
-1.2;-6.3;2.9;38.2959
-1;-6.4;2.8;37.919
-0.8;-6.4;2.8;37.602
-0.5;-6.4;2.8;37.371
-0.3;-6.4;2.9;38.2959
-0.1;-6.5;2.8;38.2599
0.1;-6.5;2.8;38.2811
0.3;-6.4;2.9;38.2959
0.6;-6.4;2.8;37.4758
0.8;-6.4;2.8;37.7496
1;-6.4;2.8;38.1104
1.2;-6.3;2.9;38.2959
1.4;-6.3;2.8;37.9738
1.7;-6.2;2.8;38.2116
1.9;-6.2;2.8;38.1764
2.1;-6.1;2.8;37.8276
2.3;-6;2.8;37.5555
2.5;-5.9;2.9;38.2958
2.7;-5.8;2.9;38.2959
2.9;-5.7;2.9;38.2959
3.1;-5.6;2.9;38.2959
3.3;-5.5;2.9;38.2959
3.5;-5.4;2.8;37.9546
3.7;-5.3;2.8;38.283
3.8;-5.2;2.9;38.3743
4;-5;2.9;38.2959
4.2;-4.9;2.8;38.1075
4.4;-4.7;2.9;38.4821
4.5;-4.6;2.8;38.1667
4.7;-4.4;2.8;38.2763
4.8;-4.2;2.9;38.2959
4.9;-4.1;2.9;38.2959
5.1;-3.9;2.8;37.9148
5.2;-3.7;2.9;38.2959
5.4;-3.5;2.9;38.5373
5.5;-3.3;2.9;38.3122
5.6;-3.1;2.9;38.2959
5.7;-2.9;2.9;38.2959
5.8;-2.7;2.9;38.2959
5.9;-2.5;2.9;38.2959
6;-2.3;2.9;38.4975
6.1;-2.1;2.9;38.7779
6.1;-1.9;2.9;38.2959
6.2;-1.7;2.9;38.4354
6.2;-1.5;2.9;38.2959
6.3;-1.3;2.9;38.4394
6.3;-1;2.9;38.2959
6.4;-0.8;2.9;38.779
6.4;-0.6;2.9;38.5226
6.4;-0.4;2.9;38.3526
6.4;-0.2;2.9;38.2959
6.4;0.1;2.9;38.2959
6.4;0.3;2.9;38.3526
6.4;0.5;2.9;38.5226
6.4;0.7;2.9;38.779
6.3;1;2.9;38.5611
6.3;1.2;2.9;38.4394
6.3;1.4;2.9;38.9581
6.2;1.6;2.9;38.4354
6.2;1.8;2.9;39.136
6.1;2;2.9;38.7779
6;2.2;2.9;38.4975
5.9;2.5;2.9;38.6072
5.8;2.7;2.9;38.4983
5.7;2.9;2.9;38.4836
5.6;3.1;2.9;38.5504
5.5;3.3;2.9;38.6893
5.4;3.4;2.9;38.5373
5.3;3.6;2.9;38.8597
5.2;3.8;2.9;39.2857
5;4;2.9;38.4143
4.8;4.2;2.9;38.5993
4.7;4.4;2.9;39.1409
4.6;4.5;2.9;39.1062
4.4;4.7;2.9;38.8476
4.2;4.8;2.9;38.2959
4;5;2.9;38.9115
3.9;5.1;2.9;38.6614
3.7;5.2;2.9;38.2959
3.5;5.4;2.9;38.937
3.3;5.5;2.9;38.6809
3.1;5.6;2.9;38.5189
2.9;5.7;2.9;38.4465
2.7;5.8;2.9;38.46
2.5;5.9;2.9;38.5567
2.3;6;2.9;38.7344
2.1;6.1;2.9;38.9914
1.9;6.1;2.9;38.2959
1.7;6.2;2.9;38.6013
1.5;6.2;2.9;38.9216
1.2;6.3;2.9;38.5604
1;6.3;2.9;38.2959
0.8;6.4;2.9;38.8567
0.6;6.4;2.9;38.5786
0.3;6.4;2.9;38.387
0.1;6.4;2.9;38.2959
-0.1;6.4;2.9;38.2959
-0.3;6.4;2.9;38.3234
-0.6;6.4;2.9;38.4721
-0.8;6.4;2.9;38.7067
-1;6.3;2.9;38.2959
-1.2;6.3;2.9;38.3241
-1.4;6.3;2.9;38.8197
-1.6;6.2;2.9;38.2959
-1.9;6.1;2.9;38.2959
-2.1;6.1;2.9;38.5709
-2.3;6;2.8;38.2675
-2.5;5.9;2.9;38.2959
-2.7;5.8;2.9;38.2959
-2.9;5.7;2.9;38.2959
-3.1;5.6;2.9;38.2959
-3.3;5.5;2.9;38.2959
-3.5;5.4;2.8;38.1474
-3.7;5.2;2.9;38.2959
-3.9;5.1;2.9;38.4661
-4;5;2.9;38.2959
-4.2;4.8;2.9;38.2959
-4.4;4.7;2.8;38.1853
-4.5;4.6;2.9;38.5023
-4.7;4.4;2.8;37.9138
-4.8;4.2;2.9;38.2959
-5;4;2.9;38.2959
-5.1;3.9;2.8;37.868
-5.2;3.7;2.9;38.2959
-5.4;3.5;2.8;38.0254
-5.5;3.3;2.9;38.2959
-5.6;3.1;2.9;38.2959
-5.7;2.9;2.9;38.2959
-5.8;2.7;2.9;38.2959
-5.9;2.5;2.9;38.2959
-6;2.3;2.8;37.7953
-6.1;2.1;2.8;38.0442
-6.1;1.9;2.9;38.2959
-6.2;1.7;2.8;37.6318
-6.3;1.5;2.8;38.1218
-6.3;1.3;2.8;37.5651
-6.4;1.1;2.8;38.2144
-6.4;0.8;2.8;37.8316
-6.4;0.6;2.8;37.5362
-6.4;0.4;2.9;38.2959
-6.4;0.2;2.9;38.2959
-6.3;0;3.1;37.8341
-6.3;-0.3;3.1;37.8341
-6.3;-0.5;3.1;37.8341
-6.3;-0.7;3;37.5678
-6.3;-0.9;3.1;37.8633
-6.2;-1.1;3.1;37.8341
-6.2;-1.3;3;37.5787
-6.1;-1.6;3.1;37.8341
-6.1;-1.8;3;37.6266
-6;-2;3.1;37.8341
-5.9;-2.2;3.1;37.8341
-5.9;-2.4;3;37.7507
-5.8;-2.6;3;37.5594
-5.7;-2.8;3;37.4474
-5.6;-3;3;37.4166
-5.5;-3.2;3;37.5396
-5.4;-3.3;3;37.611
-5.3;-3.5;3.1;37.8441
-5.1;-3.7;3.1;37.8341
-5;-3.9;3;37.2059
-4.9;-4;3;37.7019
-4.7;-4.2;3.1;37.8341
-4.6;-4.4;3;37.5287
-4.4;-4.5;3.1;37.8341
-4.3;-4.7;3;37.6905
-4.1;-4.8;3.1;37.8341
-3.9;-5;3;37.6677
-3.8;-5.1;3;37.7501
-3.6;-5.2;3.1;37.8341
-3.4;-5.3;3.1;37.8341
-3.2;-5.5;3;37.8201
-3;-5.6;3;37.739
-2.8;-5.7;3;37.7433
-2.6;-5.8;3;37.8302
-2.4;-5.8;3.1;37.8341
-2.2;-5.9;3.1;37.8341
-2;-6;3.1;37.8341
-1.8;-6.1;3;37.8019
-1.6;-6.1;3.1;37.8341
-1.4;-6.2;3;37.7092
-1.2;-6.2;3.1;37.8341
-1;-6.2;3.1;37.8341
-0.8;-6.3;3;37.6336
-0.5;-6.3;3.1;37.8341
-0.3;-6.3;3.1;37.8341
-0.1;-6.3;3.1;37.8341
0.1;-6.3;3.1;37.8341
0.3;-6.3;3.1;37.8341
0.5;-6.3;3.1;37.8341
0.8;-6.3;3;37.7813
1;-6.2;3.1;37.8341
1.2;-6.2;3.1;37.8341
1.4;-6.2;3.1;37.9875
1.6;-6.1;3.1;37.8341
1.8;-6.1;3.1;38.1712
2;-6;3.1;37.8341
2.2;-5.9;3.1;37.8341
2.4;-5.8;3.1;37.8341
2.7;-5.7;3.1;38.353
2.8;-5.7;3.1;38.3589
3;-5.6;3.1;38.4087
3.2;-5.4;3.1;37.8341
3.4;-5.3;3.1;37.8341
3.6;-5.2;3.1;37.8341
3.8;-5;3.1;37.9919
4;-4.9;3.1;38.5052
4.1;-4.8;3.1;37.8341
4.3;-4.6;3.1;38.0231
4.4;-4.5;3.1;37.8341
4.6;-4.3;3.1;37.9222
4.7;-4.2;3.1;38.0618
4.9;-4;3.1;38.1509
5;-3.8;3.1;37.8341
5.1;-3.7;3.1;38.3832
5.3;-3.5;3.1;38.3797
5.4;-3.3;3.1;38.1791
5.5;-3.1;3.1;38.0696
5.6;-2.9;3.1;38.0471
5.7;-2.7;3.1;38.1084
5.8;-2.5;3.1;38.2508
5.9;-2.3;3.1;38.4727
6;-2.1;3.1;38.7726
6;-1.9;3.1;37.9834
6.1;-1.7;3.1;38.4491
6.1;-1.5;3.1;37.8454
6.2;-1.2;3.1;38.4714
6.2;-1;3.1;38.0438
6.3;-0.8;3.1;38.829
6.3;-0.6;3.1;38.5725
6.3;-0.4;3.1;38.4023
6.3;-0.2;3.1;38.3175
6.3;0.1;3.1;38.3175
6.3;0.3;3.1;38.4023
6.3;0.5;3.1;38.5725
6.3;0.7;3.1;38.829
6.3;0.9;3.1;39.1735
6.2;1.1;3.1;38.4714
6.2;1.4;3.1;38.9904
6.1;1.6;3.1;38.4491
6.1;1.8;3.1;39.1498
6;2;3.1;38.7726
5.9;2.2;3.1;38.4727
5.8;2.4;3.1;38.2508
5.8;2.6;3.1;39.3383
5.7;2.8;3.1;39.2979
5.6;3;3.1;39.3436
5.4;3.2;3.1;38.1791
5.3;3.4;3.1;38.3797
5.2;3.6;3.1;38.6762
5;3.8;3.1;38.8014
4.9;4;3.1;39.264
4.8;4.1;3.1;38.7346
4.6;4.3;3.1;38.6776
4.5;4.4;3.1;38.7145
4.3;4.6;3.1;38.4906
4.2;4.7;3.1;39.0582
4;4.9;3.1;38.6462
3.8;5;3.1;38.1391
3.6;5.2;3.1;39.1079
3.4;5.3;3.1;38.7785
3.2;5.4;3.1;38.5472
3.1;5.5;3.1;38.6107
2.9;5.6;3.1;38.448
2.7;5.7;3.1;38.3941
2.5;5.8;3.1;38.5116
2.3;5.9;3.1;38.7095
2.1;6;3.1;38.9861
